"keggcom","disease","text"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_187285000","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_263912007","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C16439","http://www.ihtsdo.org/SCT_371569005","Leucine-rich alpha 2 glycoprotein is a new marker for active disease of tuberculosis"
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_269652000","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_278190000","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_31569001","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_134182002","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_154644004","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_109992005","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_128841001","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_7378008","Starch may change from typical single endotherm to biphasic endotherm (G1, G2) by HMT which corresponded to two viscosity peaks (PV&gt;sub&lt;1&gt;/sub&lt; and PV&gt;sub&lt;2&gt;/sub&lt;) in pasting analysis."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_197321007","Results: Folic acid treatment attenuated steatosis, lobular inflammation, and hepatocellular ballooning in rats with HFD-induced steatohepatitis."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_442191002","Results: Folic acid treatment attenuated steatosis, lobular inflammation, and hepatocellular ballooning in rats with HFD-induced steatohepatitis."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190803000","Results: Folic acid treatment attenuated steatosis, lobular inflammation, and hepatocellular ballooning in rats with HFD-induced steatohepatitis."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_29185008","Results: Folic acid treatment attenuated steatosis, lobular inflammation, and hepatocellular ballooning in rats with HFD-induced steatohepatitis."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_197321007","Folic acid attenuates high-fat diet-induced steatohepatitis via deacetylase SIRT1-dependent restoration of PPARα"
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_442191002","Folic acid attenuates high-fat diet-induced steatohepatitis via deacetylase SIRT1-dependent restoration of PPARα"
"https://www.kegg.jp/entry/C00369","http://www.ihtsdo.org/SCT_42402006","Starch-guest ICs has a great potential to be a delivery system, as most existing studies demonstrated the enhancement on guest retention and the possibility of controlled release."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_414916001","Novel Cardioprotective Effect of L-Carnitine on Obese Diabetic Mice: Regulation of Chemerin and CMKLRI Expression in Heart and Adipose Tissues"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_154776002","Novel Cardioprotective Effect of L-Carnitine on Obese Diabetic Mice: Regulation of Chemerin and CMKLRI Expression in Heart and Adipose Tissues"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_190963004","Novel Cardioprotective Effect of L-Carnitine on Obese Diabetic Mice: Regulation of Chemerin and CMKLRI Expression in Heart and Adipose Tissues"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_414915002","Novel Cardioprotective Effect of L-Carnitine on Obese Diabetic Mice: Regulation of Chemerin and CMKLRI Expression in Heart and Adipose Tissues"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_5476005","Novel Cardioprotective Effect of L-Carnitine on Obese Diabetic Mice: Regulation of Chemerin and CMKLRI Expression in Heart and Adipose Tissues"
"https://www.kegg.jp/entry/C00062","http://www.ihtsdo.org/SCT_33316007","L-Arginine Ameliorates Defective Autophagy in GM2 Gangliosidoses by mTOR Modulation"
"https://www.kegg.jp/entry/C00794","http://www.ihtsdo.org/SCT_28724005","Sorbitol was the most commonly used LCS (2.9%)."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_266171003","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_35500006","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_367443006","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_40733004","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_189822004","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_190563008","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_191415002","L-Carnitine Tartrate Downregulates the ACE2 Receptor and Limits SARS-CoV-2 Infection"
"https://www.kegg.jp/entry/C05441","http://www.ihtsdo.org/SCT_124886009","Vitamin D2 may play a role in preventing vitamin D deficiency in Chinese children aged 3-5 years."
"https://www.kegg.jp/entry/C05441","http://www.ihtsdo.org/SCT_154728003","Vitamin D2 may play a role in preventing vitamin D deficiency in Chinese children aged 3-5 years."
"https://www.kegg.jp/entry/C05441","http://www.ihtsdo.org/SCT_190639009","Vitamin D2 may play a role in preventing vitamin D deficiency in Chinese children aged 3-5 years."
"https://www.kegg.jp/entry/C05441","http://www.ihtsdo.org/SCT_190649007","Vitamin D2 may play a role in preventing vitamin D deficiency in Chinese children aged 3-5 years."
"https://www.kegg.jp/entry/C05441","http://www.ihtsdo.org/SCT_34713006","Vitamin D2 may play a role in preventing vitamin D deficiency in Chinese children aged 3-5 years."
"https://www.kegg.jp/entry/C00078","http://www.ihtsdo.org/SCT_64226004","Dietary L-Tryptophan Regulates Colonic Serotonin Homeostasis in Mice with Dextran Sodium Sulfate-Induced Colitis"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_80633008","Chlorogenic Acid Decreases Glutamate Release from Rat Cortical Nerve Terminals by P/Q-Type Ca 2+ Channel Suppression: A Possible Neuroprotective Mechanism"
"https://www.kegg.jp/entry/C00025","http://www.ihtsdo.org/SCT_193659009","Chlorogenic Acid Decreases Glutamate Release from Rat Cortical Nerve Terminals by P/Q-Type Ca 2+ Channel Suppression: A Possible Neuroprotective Mechanism"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_155023009","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_192928003","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_192930001","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_24700007","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_146504006","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_8959002","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_279351001","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_258697002","NO x-, IL-1β-, TNF-α-, and IL-6-Inhibiting Effects and Trypanocidal Activity of Banana ( Musa acuminata) Bracts and Flowers: UPLC-HRESI-MS Detection of Phenylpropanoid Sucrose Esters"
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_64226004","Pomegranate Extract Improves Colitis in IL-10 Knockout Mice Fed a High Fat High Sucrose Diet"
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_414916001","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_154776002","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_190963004","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_414915002","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_5476005","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_199232003","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_237629002","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_359964007","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_393568003","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00864","http://www.ihtsdo.org/SCT_11687002","Pantothenate, formic acid and glycine were downregulated by obesity, while formic acid, dimethylamine and galactose were downregulated in pre-GDM."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_235907000","Sucrose as the carbon source, (NH&gt;sub&lt;4&gt;/sub&lt;)&gt;sub&lt;2&gt;/sub&lt;HPO&gt;sub&lt;4&gt;/sub&lt; as the nitrogen source, CaCl&gt;sub&lt;2&gt;/sub&lt; as the metal ion were obtained."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_6160004","Sucrose as the carbon source, (NH&gt;sub&lt;4&gt;/sub&lt;)&gt;sub&lt;2&gt;/sub&lt;HPO&gt;sub&lt;4&gt;/sub&lt; as the nitrogen source, CaCl&gt;sub&lt;2&gt;/sub&lt; as the metal ion were obtained."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_137664007","Sucrose as the carbon source, (NH&gt;sub&lt;4&gt;/sub&lt;)&gt;sub&lt;2&gt;/sub&lt;HPO&gt;sub&lt;4&gt;/sub&lt; as the nitrogen source, CaCl&gt;sub&lt;2&gt;/sub&lt; as the metal ion were obtained."
"https://www.kegg.jp/entry/C00089","http://www.ihtsdo.org/SCT_14732006","Sucrose as the carbon source, (NH&gt;sub&lt;4&gt;/sub&lt;)&gt;sub&lt;2&gt;/sub&lt;HPO&gt;sub&lt;4&gt;/sub&lt; as the nitrogen source, CaCl&gt;sub&lt;2&gt;/sub&lt; as the metal ion were obtained."
